Time, LOAD, AID, D0,D1,D2,D3,D4,D5,D6,D7
517124, 30 % , 200, 167, 62, 39, 62, 39, 62, 128, 0
517371, 30 % , 4EA, 0, 65, 4, 79, 0, 0, 0, 0
517600, 30 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
517662, 30 % , 200, 167, 64, 39, 64, 39, 64, 128, 0
517820, 30 % , 201, 2, 213, 63, 236, 0, 0, 0, 0
518244, 31 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
518369, 31 % , 200, 167, 69, 39, 69, 39, 69, 128, 0
518432, 31 % , 201, 2, 200, 63, 236, 0, 0, 0, 0
518670, 31 % , 4EA, 0, 65, 4, 81, 0, 0, 0, 0
518969, 31 % , 200, 167, 66, 39, 66, 39, 66, 128, 0
519779, 29 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
519841, 29 % , 200, 167, 54, 39, 54, 39, 54, 128, 0
520231, 29 % , 200, 167, 54, 39, 54, 39, 54, 128, 0
520401, 29 % , 430, 187, 18, 64, 0, 0, 0, 0, 0
520471, 29 % , 200, 167, 55, 39, 55, 39, 55, 128, 0
520541, 29 % , 201, 2, 239, 64, 0, 0, 0, 0, 0
520621, 29 % , 200, 167, 55, 39, 55, 39, 55, 128, 0
520690, 29 % , 201, 2, 239, 64, 20, 0, 0, 0, 0
520910, 28 % , 201, 2, 243, 64, 20, 0, 0, 0, 0
521011, 28 % , 201, 2, 245, 64, 20, 0, 0, 0, 0
521206, 27 % , 200, 167, 49, 39, 49, 39, 49, 128, 0
521406, 27 % , 200, 167, 49, 39, 49, 39, 49, 128, 0
521490, 27 % , 201, 2, 245, 64, 0, 0, 0, 0, 0
521594, 27 % , 430, 186, 19, 4, 71, 0, 0, 0, 0
521670, 27 % , 200, 167, 50, 39, 50, 39, 50, 128, 0
521809, 27 % , 200, 167, 51, 39, 51, 39, 51, 128, 0
521889, 27 % , 228, 0, 2, 0, 0, 39, 51, 128, 0
522010, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
522207, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
522461, 27 % , 420, 131, 26, 171, 0, 0, 0, 0, 0
522533, 27 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
522599, 27 % , 201, 2, 244, 64, 0, 0, 0, 0, 0
522669, 27 % , 200, 167, 49, 39, 49, 39, 49, 128, 0
522909, 27 % , 200, 167, 48, 39, 48, 39, 48, 128, 0
522979, 27 % , 201, 2, 244, 64, 0, 0, 0, 0, 0
523069, 27 % , 200, 167, 50, 39, 50, 39, 50, 128, 0
523309, 27 % , 201, 2, 242, 64, 0, 0, 0, 0, 0
523489, 27 % , 201, 2, 243, 64, 0, 0, 0, 0, 0
523559, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
523633, 27 % , 228, 0, 2, 0, 0, 0, 0, 128, 0
523801, 27 % , 430, 186, 19, 4, 70, 0, 0, 0, 0
523878, 27 % , 200, 167, 48, 39, 48, 39, 48, 128, 0
523959, 27 % , 201, 2, 243, 64, 20, 0, 0, 0, 0
524058, 27 % , 201, 2, 243, 64, 0, 0, 0, 0, 0
524191, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
524428, 27 % , 201, 2, 244, 64, 0, 0, 0, 0, 0
524559, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
524691, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
524758, 27 % , 200, 167, 47, 39, 47, 39, 47, 128, 0
524891, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
524975, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
525104, 27 % , 200, 167, 47, 39, 47, 39, 47, 128, 0
525491, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
525556, 27 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
525701, 27 % , 430, 186, 19, 64, 0, 0, 0, 0, 0
525891, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
525987, 27 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
526056, 27 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
526176, 27 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
526276, 27 % , 200, 167, 46, 39, 45, 39, 45, 128, 0
526391, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
526455, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
526557, 26 % , 201, 2, 209, 63, 236, 0, 0, 0, 0
527076, 27 % , 201, 2, 193, 63, 236, 0, 0, 0, 0
527185, 27 % , 201, 2, 191, 63, 236, 0, 0, 0, 0
527276, 27 % , 201, 2, 189, 63, 236, 0, 0, 0, 0
527400, 27 % , 430, 186, 19, 4, 69, 0, 0, 0, 0
527576, 27 % , 201, 2, 184, 64, 0, 0, 0, 0, 0
527690, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
527945, 27 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
528035, 27 % , 201, 2, 188, 64, 20, 0, 0, 0, 0
528161, 27 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
528250, 27 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
528315, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
528385, 27 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
528471, 27 % , 200, 167, 47, 39, 47, 39, 47, 128, 0
528561, 27 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
528651, 27 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
528750, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
528991, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
529121, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
529211, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
529300, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
529523, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
529674, 26 % , 200, 167, 47, 39, 47, 39, 47, 128, 0
529754, 26 % , 200, 167, 48, 39, 48, 39, 48, 128, 0
529823, 27 % , 200, 167, 48, 39, 48, 39, 48, 128, 0
529930, 27 % , 201, 2, 184, 64, 0, 0, 0, 0, 0
530050, 27 % , 201, 2, 183, 64, 0, 0, 0, 0, 0
530140, 27 % , 201, 2, 184, 64, 20, 0, 0, 0, 0
530249, 27 % , 201, 2, 185, 64, 20, 0, 0, 0, 0
530360, 27 % , 201, 2, 187, 64, 20, 0, 0, 0, 0
530490, 27 % , 201, 2, 189, 64, 20, 0, 0, 0, 0
530599, 27 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
530690, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
530790, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
530863, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
530977, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
531069, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
531170, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
531260, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
531359, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
531460, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
531559, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
531659, 26 % , 420, 132, 26, 182, 0, 0, 0, 0, 0
531760, 26 % , 420, 132, 26, 182, 0, 0, 0, 0, 0
531852, 26 % , 201, 2, 194, 64, 0, 0, 0, 0, 0
531959, 26 % , 420, 132, 26, 182, 0, 0, 0, 0, 0
532091, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
532161, 26 % , 201, 2, 188, 63, 236, 0, 0, 0, 0
532259, 26 % , 420, 132, 26, 182, 0, 0, 0, 0, 0
532353, 26 % , 420, 132, 26, 182, 0, 0, 0, 0, 0
532652, 26 % , 201, 2, 182, 63, 236, 0, 0, 0, 0
532759, 26 % , 4EA, 0, 65, 4, 68, 0, 0, 0, 0
532890, 27 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
533041, 27 % , 201, 2, 185, 64, 20, 0, 0, 0, 0
533189, 26 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
533358, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
533451, 26 % , 420, 132, 26, 184, 0, 0, 0, 0, 0
533657, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
533771, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
533875, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
533940, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
534151, 26 % , 420, 132, 26, 184, 0, 0, 0, 0, 0
534291, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
534440, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
534657, 26 % , 420, 132, 26, 185, 0, 0, 0, 0, 0
534916, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
535016, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
535115, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
535226, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
535456, 26 % , 4EA, 0, 0, 64, 0, 0, 0, 0, 0
535789, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
535859, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
536049, 26 % , 420, 132, 26, 187, 0, 0, 0, 0, 0
536355, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
536514, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
536658, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
536814, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
536978, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
537074, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
537138, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
537314, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
537404, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
537513, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
537597, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
537694, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
537824, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
537914, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
538328, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
538478, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
538628, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
538737, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
538847, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
539033, 26 % , 201, 2, 185, 64, 20, 0, 0, 0, 0
539277, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
539385, 26 % , 200, 167, 41, 39, 41, 39, 41, 128, 0
539572, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
539725, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
539892, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
539955, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
540302, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
540365, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
540435, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
540591, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
540655, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
540770, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
540834, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
540991, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
541152, 26 % , 420, 132, 26, 192, 0, 0, 0, 0, 0
541945, 26 % , 4F1, 65, 1, 154, 255, 255, 100, 94, 94
542153, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
542304, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
542384, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
542454, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
542554, 26 % , 201, 2, 185, 64, 0, 0, 0, 0, 0
542645, 26 % , 420, 132, 26, 194, 0, 0, 0, 0, 0
542733, 26 % , 201, 2, 185, 64, 0, 0, 0, 0, 0
543209, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
543503, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
543763, 26 % , 201, 2, 192, 63, 236, 0, 0, 0, 0
544122, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
544323, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
544523, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
544772, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
544842, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
544943, 26 % , 4EA, 0, 65, 4, 68, 0, 0, 0, 0
545051, 26 % , 201, 2, 192, 64, 0, 0, 0, 0, 0
545121, 26 % , 201, 2, 192, 64, 0, 0, 0, 0, 0
545231, 26 % , 201, 2, 190, 63, 236, 0, 0, 0, 0
545522, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
545671, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
545821, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
545971, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
546040, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
546127, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
546210, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
546281, 26 % , 433, 0, 6, 8, 0, 0, 156, 80, 0
546880, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
546980, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
547059, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
547139, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
547439, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
547520, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
547640, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
547708, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
547939, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
548099, 26 % , 200, 167, 42, 39, 42, 39, 42, 128, 0
548179, 26 % , 201, 2, 192, 64, 0, 0, 0, 0, 0
548339, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
548558, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
548689, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
548978, 26 % , 201, 2, 190, 63, 236, 0, 0, 0, 0
549128, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
549234, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
549389, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
549457, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
549577, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
549647, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
549747, 26 % , 201, 2, 183, 64, 0, 0, 0, 0, 0
549812, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
549988, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
550067, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
550167, 26 % , 201, 2, 185, 64, 0, 0, 0, 0, 0
550238, 26 % , 420, 133, 26, 202, 0, 0, 0, 0, 0
550497, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
550633, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
550946, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
551043, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
551133, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
551257, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
551367, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
551493, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
551557, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
551743, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
551816, 26 % , 201, 2, 189, 64, 20, 0, 0, 0, 0
551936, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
552023, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
552112, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
552222, 26 % , 201, 2, 189, 63, 236, 0, 0, 0, 0
552311, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
552415, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
552685, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
552832, 26 % , 201, 2, 185, 63, 236, 0, 0, 0, 0
552922, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
553012, 26 % , 201, 2, 183, 64, 0, 0, 0, 0, 0
553131, 27 % , 200, 167, 47, 39, 47, 39, 47, 128, 0
553242, 27 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
553341, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
553442, 26 % , 420, 133, 26, 206, 0, 0, 0, 0, 0
553542, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
553641, 26 % , 420, 133, 26, 206, 0, 0, 0, 0, 0
553735, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
553841, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554031, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
554124, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
554211, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554274, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554344, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554514, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554631, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
554860, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
554934, 26 % , 228, 0, 2, 0, 0, 39, 43, 128, 0
555064, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
555240, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
555302, 26 % , 201, 2, 188, 63, 236, 0, 0, 0, 0
555683, 26 % , 201, 2, 189, 64, 20, 0, 0, 0, 0
555833, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
556163, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
556253, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
556335, 26 % , 201, 2, 190, 64, 20, 0, 0, 0, 0
556539, 26 % , 4EA, 0, 0, 64, 0, 0, 0, 0, 0
556693, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
556902, 26 % , 201, 2, 190, 63, 236, 0, 0, 0, 0
557072, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
557348, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
557412, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
557681, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
558198, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
558620, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
559001, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
559096, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
559197, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
559296, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
559396, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
559496, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
559596, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
559660, 26 % , 201, 2, 189, 64, 20, 0, 0, 0, 0
560119, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
560337, 26 % , 4EA, 0, 65, 4, 68, 0, 0, 0, 0
560659, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
560776, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
560885, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
560996, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
561274, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
561338, 26 % , 201, 2, 190, 64, 20, 0, 0, 0, 0
561494, 26 % , 430, 187, 18, 4, 68, 0, 0, 0, 0
561735, 26 % , 420, 134, 26, 215, 0, 0, 0, 0, 0
561994, 26 % , 201, 2, 193, 63, 236, 0, 0, 0, 0
562058, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
562128, 26 % , 420, 134, 26, 216, 0, 0, 0, 0, 0
562533, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
562774, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
562934, 26 % , 4F0, 20, 36, 18, 255, 255, 80, 0, 0
563437, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
563727, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
563816, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
564036, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
564216, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
564316, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
564461, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
564571, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
564871, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
565270, 26 % , 201, 2, 186, 64, 20, 0, 0, 0, 0
565400, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
565500, 26 % , 201, 2, 185, 64, 0, 0, 0, 0, 0
565698, 26 % , 430, 186, 19, 4, 68, 0, 0, 0, 0
565780, 26 % , 201, 2, 183, 64, 0, 0, 0, 0, 0
565932, 26 % , 4F1, 65, 1, 154, 255, 255, 100, 94, 94
566080, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
566240, 26 % , 201, 2, 187, 64, 20, 0, 0, 0, 0
566348, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
566716, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
566859, 26 % , 201, 2, 193, 64, 20, 0, 0, 0, 0
567059, 26 % , 201, 2, 194, 64, 0, 0, 0, 0, 0
567579, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
567779, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
567930, 26 % , 4F4, 66, 75, 49, 50, 70, 57, 52, 49
568384, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
568708, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
568814, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
568897, 26 % , 201, 2, 192, 64, 0, 0, 0, 0, 0
569238, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
569747, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
569867, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
569966, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
570107, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
570176, 26 % , 201, 2, 190, 64, 0, 0, 0, 0, 0
570376, 26 % , 201, 2, 188, 63, 236, 0, 0, 0, 0
570866, 26 % , 201, 2, 185, 63, 236, 0, 0, 0, 0
571085, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
571405, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
571722, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
571925, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
572015, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
572235, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
572331, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
572413, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
572574, 26 % , 201, 2, 184, 64, 0, 0, 0, 0, 0
572670, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
572770, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
572870, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
572971, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
573070, 26 % , 200, 167, 46, 39, 46, 39, 46, 128, 0
573170, 26 % , 201, 2, 185, 64, 0, 0, 0, 0, 0
573244, 26 % , 201, 2, 186, 64, 20, 0, 0, 0, 0
573340, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
573430, 26 % , 201, 2, 186, 64, 0, 0, 0, 0, 0
573520, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
573589, 26 % , 430, 186, 19, 1, 0, 0, 0, 128, 0
573664, 26 % , 201, 2, 187, 64, 0, 0, 0, 0, 0
573760, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
573834, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
573970, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
574060, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
574180, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
574280, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
574399, 26 % , 201, 2, 188, 64, 0, 0, 0, 0, 0
574490, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
574563, 26 % , 200, 167, 43, 39, 43, 39, 43, 128, 0
574633, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
574730, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
574830, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
574923, 26 % , 4F3, 57, 49, 49, 51, 49, 56, 49, 50
575030, 26 % , 420, 135, 26, 230, 0, 0, 0, 0, 0
575130, 26 % , 420, 135, 26, 230, 0, 0, 0, 0, 0
575299, 26 % , 201, 2, 193, 64, 0, 0, 0, 0, 0
575396, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
575518, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
575619, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
575729, 26 % , 420, 135, 26, 231, 0, 0, 0, 0, 0
575830, 26 % , 420, 135, 26, 231, 0, 0, 0, 0, 0
575929, 26 % , 4F0, 20, 36, 18, 255, 255, 80, 0, 0
576052, 26 % , 201, 2, 189, 64, 0, 0, 0, 0, 0
576172, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
576246, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
576371, 26 % , 201, 2, 187, 63, 236, 0, 0, 0, 0
576442, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
576526, 26 % , 200, 167, 45, 39, 45, 39, 45, 128, 0
576595, 26 % , 228, 0, 2, 0, 0, 39, 45, 128, 0
576698, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
576828, 26 % , 420, 135, 26, 232, 0, 0, 0, 0, 0
576941, 26 % , 201, 2, 188, 64, 20, 0, 0, 0, 0
577137, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
577367, 26 % , 201, 2, 191, 64, 0, 0, 0, 0, 0
577521, 26 % , 228, 0, 2, 0, 0, 0, 0, 0, 0
577590, 26 % , 200, 167, 44, 39, 44, 39, 44, 128, 0
577737, 26 % , 231, 1, 75, 1, 0, 0, 0, 128, 0
